1.333997239414000391e-01 2.133126225976163248e-02
2.152314692158932216e-02 5.316325492104422706e-02
5.036521418796407329e-02 3.881717020231460064e-02
3.742035906480082469e-02 3.157521451713645594e-02
4.201835197960798740e-02 7.618852059673793253e-02
4.174205986715084915e-02 7.281542288599332502e-02
5.936030095519584382e-02 4.153888948963891520e-02
5.210291905863075057e-02 2.236140964216038612e-02
1.610439212281188914e-01 1.592055964672631219e-01
6.113348888623112293e-02 1.237073190505688508e-01
5.299328634040764013e-02 1.839339950685299485e-02
8.912192112395964094e-02 -4.079409487776566520e-03
7.083605346950297421e-02 1.084408974751256867e-02
1.139993294342548646e-01 5.740853811182029809e-02
1.082426166725271588e-01 1.289562048964753016e-01
1.172682227311837022e-01 6.569569510345013574e-02
1.472607251208317702e-01 2.711620988973366744e-02
1.623197289684682465e-01 7.443461165837281235e-02
2.954892137724828283e-01 6.774042083129910852e-02
2.366017198877897743e-01 2.611472286326106326e-02
2.142060280993125787e-01 -7.325748776427518094e-02
1.748879734085432847e-01 2.602460314573167011e-02
1.852962304821701711e-01 -9.159924306738780053e-03
1.047473223867305681e-01 -2.329523937125107733e-02
1.243927509170960621e-01 1.100413184545423473e-02
9.579522763146694486e-02 2.945491335013471212e-02
2.099061991253164672e-01 3.573502982689515800e-02
5.367847155527587927e-02 8.589609696266954642e-02
1.130948962415590370e-01 3.926186615263878299e-02
1.333997239414000391e-01 1.882754421401230949e-02
6.961797388687918087e-02 1.536101321023062953e-02
2.152314692158932216e-02 2.267878131462179592e-02
5.240158966367688964e-03 5.116189951891334138e-03
5.036521418796407329e-02 3.980044892017648578e-02
3.782226343345847230e-02 8.415291897347128985e-03
2.921846361636630876e-02 -9.175062451391900742e-03
8.124431054312980516e-02 -2.828878105996794623e-02
8.145950462597650876e-02 6.021032424233957459e-02
1.857090630234388973e-01 -2.158192330489660041e-02
8.739275067360703642e-02 -6.900151383780202263e-03
1.693457769892764975e-01 3.412003447324328531e-02
2.933043214725997716e-01 -1.551917215231723157e-01
2.933043214725997716e-01 -2.988886320299461441e-01
2.329866937875637312e-01 9.028576034057515798e-02
1.976493308952084749e-01 3.866786805489535322e-02
1.955998508517160506e-01 9.087956091036443473e-02
1.681694379085101887e-01 8.888302436442037380e-02
1.180257363023078654e-01 3.907377928210573753e-02
1.047473223867305681e-01 2.950744169931336647e-02
1.695508984707959077e-01 -1.364426102027318198e-02
1.243927509170960621e-01 1.765494300764216540e-01
9.003851486973926677e-02 2.542151760626109105e-02
1.055761987241019412e-01 3.621235405480212766e-03
7.670232529262147048e-02 1.394880787909938413e-01
5.779425149290528391e-02 5.272394052516155699e-02
1.638509253723147707e-01 3.148529487694046863e-02
9.579522763146694486e-02 1.985458673057874379e-02
4.587227875005574218e-02 -3.668119331434260746e-03
6.067260787376915765e-02 1.058339775075952706e-02
6.961797388687918087e-02 5.731194094294871783e-02
5.036521418796407329e-02 -5.763769338192371861e-02
2.152314692158932216e-02 -9.908723390096078887e-02
3.782226343345847230e-02 -2.011056870526892887e-02
1.556245503979605538e-01 1.590183847338712819e-01
5.597298491530535575e-02 1.081757844761362629e-02
1.236209898293226805e-01 2.481917493130340966e-03
1.386385115560362091e-01 1.190745568392914122e-01
1.176839229616179899e-01 1.863360711704139527e-01
1.857090630234388973e-01 1.510927780054324883e-02
1.205198452292787353e-01 -1.033775089062017281e-02
1.773803278918837101e-01 1.764540019326244283e-02
1.567486317541800789e-01 1.209040269590243577e-01
2.040761795703963377e-01 5.146857402517732161e-02
2.626201459878918509e-01 2.196215965061200370e-01
2.476258108212362197e-01 1.262510803472114695e-01
2.115244045497770842e-01 8.189459187699613119e-02
1.634122208942361820e-01 5.122377197092323198e-02
2.070478101563011097e-01 1.124239011132045080e-01
1.364515971248462245e-01 1.244554808555314585e-01
1.210054348772056088e-01 9.078057297064906495e-02
9.079268945103319277e-02 2.835944252042804994e-02
5.197982110303138448e-02 8.131976880681000830e-02
1.069724534655392967e-01 2.275130312177512659e-01
3.019414024984267905e-02 6.031549168769862607e-02
6.961797388687918087e-02 5.440494318317856681e-02
2.096063586547075586e-02 7.465226685562471876e-02
1.123643591685121873e-01 5.567668328589334137e-02
5.680186125267679825e-02 5.551190352993369548e-02
9.586224935979394124e-02 1.207391066146892150e-01
1.556245503979605538e-01 1.695745747882930199e-01
7.420594425616892920e-02 3.006014319681044600e-01
7.625542429966132574e-02 8.983147178166989155e-02
9.454129195411799247e-02 5.687605175730524321e-02
1.386385115560362091e-01 -6.652000297671374629e-02
1.236209898293226805e-01 4.422614581694012115e-02
1.176839229616179899e-01 1.251954953718373564e-01
1.009660241970524036e-01 7.234159159314999810e-02
1.136619875026855103e-01 8.326253384989405759e-02
1.605147725532460878e-01 4.742590065167939101e-02
1.796125429467221590e-01 1.899897475915406642e-01
2.041259101474142135e-01 6.029148397924594116e-02
2.043860261994088212e-01 8.833381052215960594e-02
2.315274655525443592e-01 2.254411498121312030e-01
3.006696795792303534e-01 -4.700329260426547133e-03
2.635503645192972533e-01 -9.312500902995317353e-02
2.111026841996296866e-01 -1.397496574506187361e-01
1.394312956997440234e-01 -1.580225826446391701e-01
1.218343112145770235e-01 -1.366190021301908093e-02
6.971686731925369473e-02 -3.471060300739620824e-02
5.562714624434079297e-02 -4.402973799936842764e-02
3.396712585785080507e-02 -5.086044071379917236e-02
1.069724534655392967e-01 -3.940612234050241275e-02
3.656919012625751281e-02 -7.030766401939704535e-02
2.266423955707971491e-02 -8.901904644047718348e-03
6.330703549936335384e-02 -6.717334925053446149e-02
3.019414024984267905e-02 -4.678211664702912331e-02
6.330703549936335384e-02 -1.901691084377755414e-01
7.980343221174653057e-02 -5.324783483682451329e-02
2.344500486431975728e-01 -1.114170416625839960e-01
6.961797388687918087e-02 -2.983507240063069596e-02
9.830137424586886385e-02 7.256202779729413466e-02
1.255550346165226760e-01 -2.453309031472630797e-02
2.356270013387746706e-02 -3.598361421611450534e-02
1.115025238942693453e-01 -3.369815856835839396e-02
3.286578875767570684e-02 -4.566611114669928868e-03
9.586224935979394124e-02 -3.895644407543026599e-02
1.082092648208607122e-01 -7.583623396895936009e-02
6.655285971638946751e-02 -7.837243668640116179e-02
5.841265717056598472e-02 -5.829522447024781256e-02
9.281212150376541570e-02 -1.021438971364052248e-02
1.488381691870545587e-01 -2.234060857733652372e-01
1.488381691870545587e-01 -3.011571211644012980e-01
1.607761740655552218e-01 -7.542389914444029564e-02
1.928991564012128290e-01 -8.494337133356529013e-02
1.605147725532460878e-01 -2.008006177756667746e-02
1.203869915186260436e-01 -1.343930424850667271e-02
1.402601720371154381e-01 -2.129953310085667614e-02
2.028703953494549184e-01 1.211224964746730227e-02
1.261437042803537079e-01 5.340113632705067309e-02
6.390243692937978837e-02 2.418907120053594498e-02
5.562714624434079297e-02 1.020663463820994758e-02
1.210628176239510467e-01 2.639516242952057515e-02
1.917558132315536762e-02 2.018990523557314537e-02
1.250175120679073715e-01 5.633420760862289239e-02
7.980343221174653057e-02 3.896991247465105002e-02
6.961797388687918087e-02 9.068130123876835813e-02
9.830137424586886385e-02 1.659169344744360411e-02
1.255550346165226760e-01 3.859580640126088896e-02
4.743772280976635281e-02 2.615184008280568156e-02
3.286578875767570684e-02 6.127071893308709549e-02
1.407260575234718925e-01 1.555095467308808925e-02
4.716143069730920068e-02 1.211027372389834010e-02
1.130897515735682785e-01 2.676013233426642254e-02
8.471112712407152801e-02 3.644281991653625097e-02
9.281212150376541570e-02 1.824153023996979428e-01
1.259392160594370869e-01 4.720156968779118389e-02
1.827996987220420755e-01 -2.455051268704104561e-02
1.602672151132118750e-01 -1.983818192823816676e-02
1.669682394686033966e-01 8.846256240504082186e-03
2.243547981346781517e-01 1.167420495738892561e-01
2.630673806394153713e-01 -3.268715142721233258e-02
1.594064614957662052e-01 -1.517770077574171796e-02
1.254766627640466481e-01 -6.319648873270566902e-02
8.668558785852925608e-02 -8.386248541117603816e-02
1.261437042803537079e-01 -1.725023342653480424e-02
1.210628176239510467e-01 -3.720074665995862229e-02
8.491781464462701268e-03 -3.899543453041588725e-02
7.980343221174653057e-02 -3.313505240786700223e-02
6.961797388687918087e-02 -5.242920117379694378e-03
9.830137424586886385e-02 -4.884450564590330640e-02
2.242222142385212613e-01 -1.999670812864616162e-02
1.255550346165226760e-01 -2.905267134739728668e-02
1.724486872692135644e-02 -1.013256145615589431e-02
3.463783444652466376e-02 -3.632016381660321813e-02
1.523729278998654790e-01 -7.097089792057925672e-02
4.045226483639857706e-02 -6.765366148624982201e-02
2.033627871718524660e-01 -4.676629357786364627e-02
6.139235574546370727e-02 -2.762302706386329104e-02
1.440578823861944913e-01 -7.050283233283698159e-02
8.920027942282457434e-02 -3.763894081500727962e-02
9.808716865750105596e-02 -6.029654438971974312e-02
1.659341433834044810e-01 -7.770411604588065881e-03
2.084116762345230023e-01 6.471638031968909854e-02
1.512788774406091108e-01 -2.903805285504541811e-02
2.604393084869716657e-01 -5.232814545072690671e-02
2.163048204989996837e-01 -2.000731824394247002e-02
3.215025218397794537e-01 2.423361286661904028e-03
2.070969248011596542e-01 -2.541442803647212673e-02
1.184912047906788723e-01 -1.250880524400359295e-01
9.425091357826653748e-02 -2.578321014800440125e-03
1.000653439681404716e-01 -6.769290647895661239e-04
3.025135871930140219e-02 -1.326793100776038105e-02
4.632405762054254278e-02 -3.270399317312727011e-02
7.980343221174653057e-02 -3.160285088631741013e-02
1.031676616924254303e-01 -8.362783490234959594e-02
7.253608580305831097e-03 1.005052077035450547e-01
6.961797388687918087e-02 1.298141923882254745e-01
9.830137424586886385e-02 2.303844111961506676e-03
1.255550346165226760e-01 -2.709981595026471068e-01
1.338526073731542143e-01 -1.268359782640751839e-02
1.813735663593122327e-01 1.276764562104264200e-02
1.003992406659871273e-01 1.131692139527587168e-02
2.355148481775465596e-01 -2.964675410919652768e-02
1.640277965636502133e-01 -7.430962325316904649e-02
2.986917110961399557e-01 8.055291595669038240e-02
1.785778414589432594e-01 -5.255577519170393647e-02
2.127969034756675426e-01 -4.587201610813353148e-02
3.468153877061302959e-01 4.306609863400871069e-02
1.618461714319456568e-01 1.767733123792846611e-02
1.213695611715426836e-01 -9.100139371104545459e-04
9.425091357826653748e-02 5.392041049410115083e-02
8.164012622910089834e-02 5.036625481912242186e-02
1.373209301144260874e-01 6.209506958977323993e-02
1.391078762263191215e-01 3.692047347544878677e-02
7.306190299364838381e-02 6.961374537153221242e-02
7.980343221174653057e-02 1.276797677134257070e-01
1.031676616924254303e-01 1.905895326872240336e-01
7.253608580305831097e-03 8.664556842316713248e-02
1.704996189586702737e-01 8.876956380629962007e-02
1.338526073731542143e-01 4.294971332032442024e-02
6.111125431845346873e-02 2.283703841842573898e-02
6.222123208283517753e-02 6.523078388533005978e-03
8.565390356075405776e-02 1.717515891446417739e-02
1.136286356510190637e-01 1.144903317629956258e-01
6.077391238688413522e-02 3.688163348430482935e-02
6.599977633278768241e-02 8.514633888677779205e-02
2.139878804358830988e-01 1.475555798862754620e-01
1.735212625456261926e-01 4.034047060622111824e-02
2.930990813722970101e-01 -4.170769914081635943e-02
2.930990813722970101e-01 -1.339914984569791356e-01
2.687546543093654594e-01 -5.995820017467362595e-02
2.774474410801033297e-01 -4.004542113143860771e-02
2.080577010115919889e-01 -1.746564017906191563e-02
2.167504877823297205e-01 -2.653978506348952243e-02
1.560317410420718753e-01 -7.233523668584244948e-02
1.163240995421143814e-01 2.861408429137380152e-02
1.419631703261444444e-01 -8.664125370187906322e-03
9.789823871957596679e-02 2.740242104873238504e-03
6.973497333689596123e-02 8.901659852178890608e-02
1.557467909369644743e-01 -2.160879743988703555e-02
1.553659887167941622e-01 -5.793201887753100104e-02
5.824667344689093279e-02 1.842245961651372069e-02
2.676270048537705837e-02 -7.128144968722182652e-03
1.640207675969829193e-01 -1.056184378057729578e-01
1.958014917359424123e-01 -4.636503716848529300e-02
1.031676616924254303e-01 2.747225798927754176e-02
7.253608580305831097e-03 -1.145394671713649559e-02
1.255550346165226760e-01 -4.615022687232868404e-02
4.067198156289584393e-02 -1.795319854431499940e-02
1.338526073731542143e-01 -2.517556169151706144e-02
6.111125431845346873e-02 -2.099097710420288684e-02
3.828515958783405837e-02 -2.792674676889823904e-02
5.474854985953090530e-02 1.715245201516850393e-02
6.897947490768542578e-02 -2.642580620305618258e-02
9.678739858504629978e-02 -2.234356875545000232e-02
1.314631550307028274e-01 -3.316833778407446420e-02
2.203840226378891709e-01 2.154170246326934240e-02
2.760738706317953373e-01 -4.328157932057429685e-02
3.189588672001993364e-01 -2.135309012311522037e-01
7.253608580305831097e-03 1.388140592407754656e-02
7.641607849093719207e-02 -5.598343381118532636e-02
2.898207096403581512e-02 -2.249216285661943815e-02
1.512890537338338892e-01 3.570518106929770116e-03
1.101541081602721434e-01 -4.274300514689099995e-02
1.432812027159438562e-01 -6.109762116299062573e-02
1.694471673938085232e-01 -3.854022473805023691e-02
2.336468071555064807e-01 -3.193400580553355794e-02
2.487758214409765689e-01 -8.743350243567715729e-02
1.997998732606963979e-01 -1.260598315257331348e-01
1.924143648073297630e-01 -1.047293815315421817e-01
1.477739132911762565e-01 -8.901811641774097505e-02
2.420759219993278422e-01 -1.753478099907517518e-01
1.044189466499094165e-01 -6.540844607924169163e-02
1.943854586939343931e-01 -9.044990012207215768e-02
1.241302923473344560e-01 -8.446578340036571542e-02
8.859515009577771660e-02 -6.812028801295196001e-02
5.192884203993483605e-02 -7.033148131115964097e-02
1.987047409099963191e-01 -6.242906759994924087e-02
2.120596042264174808e-01 -2.566746112855916029e-01
1.391115229462105800e-02 -5.956031963698232845e-02
1.883898871897732308e-02 -2.704456107609026771e-01
1.031676616924254303e-01 -1.450745593675071832e-01
1.333997239414000391e-01 -1.051986398715294424e-01
7.253608580305831097e-03 -1.734523646160898713e-01
7.253608580305831097e-03 -2.682110033829298024e-01
1.255550346165226760e-01 -2.019881629414302937e-01
2.477476941968432753e-02 -7.487765289735039131e-02
8.491781464462701268e-03 -6.690376946667966895e-02
4.222495360874636838e-02 -7.495643969283206920e-02
1.512890537338338892e-01 -1.005849369078136712e-01
4.803938399862026781e-02 -1.334060290542919691e-01
1.339420354520931000e-01 -9.159491993726118220e-02
1.618800842064089807e-01 -1.031898732076401842e-01
2.214181662269030515e-01 -1.093145447601863440e-01
1.729563607612424891e-01 -9.563595286260578865e-02
1.753050833783113271e-01 1.765738673571572159e-02
1.276146200729178504e-01 2.792995952987022568e-03
9.907488297840846836e-02 1.516718672511648547e-01
1.883898871897732308e-02 2.677979875477896204e-02
2.266423955707971491e-02 1.801892851176009336e-01
6.450341735381595609e-02 2.747926285678486610e-02
1.040056680297948843e-01 2.835953972431456971e-02
1.197646519781344898e-01 6.767360163304386722e-02
2.477409928406757167e-01 1.043765917634293799e-01
1.212967886659617328e-01 2.251530509167807004e-01
1.007031795113600137e-01 1.029984581952455847e-01
8.227731868882158517e-02 1.191351877532374898e-01
6.253054796442220065e-02 -6.120626593858597558e-02
4.844018380601047141e-02 1.410473767198867912e-01
5.945874273269779325e-02 2.232086691939945966e-01
6.903685765443083600e-02 2.056895526293898990e-01
1.917558132315536762e-02 7.120329337016481630e-02
3.396712585785080507e-02 1.026507174688123664e-01
4.587227875005574218e-02 1.190255523016567063e-01
6.477970946627306659e-02 8.949494039131937473e-02
1.212157548132407753e-01 1.357162041846324552e-01
1.537325475158519694e-01 6.895864423453912373e-02
7.873434240197046963e-02 -8.187350721078123566e-04
1.613998690427012883e-01 2.001865237244752349e-01
1.238058944369731240e-01 8.115289119169945276e-02
1.570169541439522809e-01 9.164246194275212087e-02
2.749007820974472827e-01 -1.855645696803181754e-01
2.036140068149099869e-01 -1.302551653229798712e-01
1.654985937374309213e-01 -1.288650398603535530e-01
1.765171526641181876e-01 -5.213175105728196784e-02
1.515880468453898178e-01 -1.293472441097037184e-01
1.178081304320373890e-01 -1.273227064669304187e-01
1.082330802041229639e-01 -2.861509785078866774e-01
7.878866045489725523e-02 -2.297266255280291936e-02
6.253054796442220065e-02 -8.529594010228164214e-02
2.149827145684275395e-02 -6.415384846692406828e-02
4.586116146616696365e-02 -1.112129410731469564e-01
1.129225291867104602e-01 -3.125249163263068009e-01
1.333997239414000391e-01 -1.068715455776415302e-01
4.704892300888828538e-02 5.620895769352266674e-02
9.504975174777381686e-02 -7.925372733372966494e-02
6.653062514861182719e-02 -1.099582914707180337e-01
5.779425149290528391e-02 -1.624049359952810523e-01
1.537325475158519694e-01 -2.179961967033176296e-01
6.477970946627306659e-02 -9.660793151993055106e-02
8.767725965342108851e-02 1.596084532838840456e-02
1.338550161365461566e-01 -1.865555073260163066e-01
1.443209908383192297e-01 -3.757153532254496331e-01
1.526417019445104051e-01 -1.420445555555630568e-01
1.570169541439522809e-01 -4.607022156931674106e-02
2.185393254638003657e-01 7.133887746170253230e-02
1.708488621584068612e-01 -1.981662196179234670e-03
1.318293921812667135e-01 1.584962840251428334e-02
3.125313895112778739e-02 4.578928507997646891e-02
1.155712796907916728e-01 4.679633415689011741e-03
1.129225291867104602e-01 5.343365218671131817e-02
1.333997239414000391e-01 6.934500676796404202e-03
4.704892300888828538e-02 -8.484598402730942441e-04
9.504975174777381686e-02 1.654064614916007578e-02
4.609135239305418158e-02 5.046618742887518799e-02
4.609135239305418158e-02 -1.521032439220236232e-01
1.210353524967655442e-01 -2.708213272100702673e-02
3.656919012625751281e-02 1.956784248335718349e-03
7.642603318016433223e-02 1.573774396623005278e-01
1.159282838561432605e-01 3.384262548549370475e-01
1.196103909409281379e-01 1.450735755931368935e-02
1.184648819056796920e-01 7.104701729931723296e-03
1.867891540503153480e-01 2.395126043606766175e-01
2.402024409541267669e-01 -1.985990893674157570e-02
2.116939088690125981e-01 -2.698802252920452088e-02
3.618097537548403686e-02 7.175494454077609857e-03
3.125313895112778739e-02 4.056557764825879930e-02
1.248451450130588503e-01 1.219385188068715549e-02
5.561602896045197281e-02 -7.453380126760958402e-02
1.129225291867104602e-01 1.621504816291944873e-01
1.333997239414000391e-01 8.524959057625890527e-03
4.704892300888828538e-02 -4.551040291559180564e-03
2.901443432122332439e-02 5.399535553010060412e-02
9.504975174777381686e-02 -5.898988996893462372e-02
3.025135871930140219e-02 -1.186926182408970694e-02
7.956321873934187050e-02 -2.060166444135077407e-02
1.175609108974357414e-01 2.173236809271078800e-03
1.556195187727265061e-01 -7.141741634900417891e-03
2.461427176632989822e-01 -3.735104607057592591e-02
1.402328953145244861e-01 5.807785213809407709e-02
1.596679488994924290e-01 -4.447041274474728551e-02
1.125437014035030742e-01 -2.060309358385306600e-02
9.195009224890132726e-02 2.235397767521695930e-02
1.942130916390857609e-01 -6.469810720408343541e-02
1.163129822582255335e-01 -1.890385731095257579e-02
7.352423142636295428e-02 8.816709222675689350e-02
5.726611893588789276e-02 4.331306335331581991e-03
6.753864478680034200e-02 -2.329298752266255670e-02
3.618097537548403686e-02 -1.459549795601433435e-02
1.248451450130588503e-01 -2.964891730178449009e-02
4.704892300888828538e-02 2.121124257482284725e-02
2.901443432122332439e-02 4.537091815099771573e-03
9.504975174777381686e-02 2.913451774713587614e-03
1.391115229462105800e-02 -4.082622573711638253e-03
6.067260787376915765e-02 -2.394818224740965021e-02
7.956321873934187050e-02 2.253159728098754269e-03
5.562714624434079297e-02 2.593311114646781185e-02
6.971686731925369473e-02 8.763884729977503354e-03
1.556195187727265061e-01 -1.154263398467596652e-01
1.605791033287942426e-01 1.376837845001424310e-01
2.486718537488965819e-01 -1.876170524356488706e-02
2.255472225151463339e-01 -7.043383775178134465e-02
2.879053868029596286e-01 2.033885604886022380e-02
2.266416436914108490e-01 4.069433837255581610e-02
9.687792867325761836e-02 2.225364071506498106e-02
9.788712143568713275e-02 -3.352613734112028926e-03
6.219395536024414223e-02 1.755382612736689982e-02
4.810359120183244075e-02 3.159643359789676698e-02
6.606526970299753457e-03 -7.712162421823757184e-03
5.322177712634352381e-02 -1.927059085267160757e-02
1.995085805293663264e-02 6.105097797255401582e-02
1.704996189586702737e-01 1.487413327973493848e-01
4.704892300888828538e-02 3.668085582926765287e-02
2.901443432122332439e-02 2.003661952570565813e-02
3.019414024984267905e-02 2.046025414948684368e-02
1.295171107090275497e-01 1.858272341964210209e-03
6.067260787376915765e-02 2.733575056792184738e-02
6.390243692937978837e-02 -3.508046004462041755e-03
9.051639733857602677e-02 3.288433448565521861e-02
9.003851486973926677e-02 1.927758752613489140e-02
1.300186480145549828e-01 -7.719821290183666133e-03
1.047473223867305681e-01 1.093647811344979764e-02
1.874128490274614145e-01 -2.592558238532893800e-02
1.541543710858598315e-01 -3.514970276458945653e-03
2.084512483187964671e-01 -1.374167594675599624e-01
2.106544216778341583e-01 -3.074749645866214909e-02
2.385252287104905611e-01 -3.001899511404315310e-02
2.782450920556041596e-01 -7.672911203376195366e-02
2.124393365422073965e-01 3.387104454367676626e-02
1.583489102147336292e-01 8.310932387283676004e-02
1.550772072620334174e-01 4.459509142919703545e-02
1.431545914356850413e-01 1.305699995252709023e-01
1.995085805293663264e-02 5.098803279997272259e-02
1.704996189586702737e-01 1.440205139475982110e-01
4.704892300888828538e-02 6.350235950747040725e-02
2.901443432122332439e-02 6.008612080815093313e-03
9.504975174777381686e-02 9.256823105518488873e-03
1.295171107090275497e-01 2.897698253184109382e-02
7.411774431083352488e-02 3.589875926152463759e-02
1.334854645954967056e-01 3.721225524364468046e-02
1.488133585545664550e-01 6.601028131703819135e-02
1.685389894495596674e-01 5.059177838272680555e-02
2.039781560137173821e-01 2.692465631176820320e-02
2.196929451225133056e-01 2.365099712655578668e-02
2.213603571313131069e-01 1.000268569551421710e-01
1.518543262352255729e-01 7.676759650099539145e-02
1.128348562580854253e-01 -1.356509123454426730e-02
1.691675714204451120e-01 6.277797228051155976e-02
7.056376378285023065e-02 9.503014059700588823e-02
1.550772072620334174e-01 3.492042245052739274e-02
6.080889628856520762e-02 3.028116263566509384e-02
1.995085805293663264e-02 2.386400578206836487e-01
4.704892300888828538e-02 3.814116999296115248e-03
5.367847155527587927e-02 9.066574118565521104e-03
7.411774431083352488e-02 1.269294105300670765e-03
5.564460917848423199e-02 4.178732044322634037e-02
1.754100308364853200e-01 2.874147803182986599e-02
9.079268945103319277e-02 -2.598818648390639058e-02
8.380723147766540315e-02 9.636090033139885214e-02
1.041288790281509613e-01 2.665176536739127799e-02
1.542943642539416627e-01 5.438855910942589494e-02
2.912074520406990885e-01 -8.124790863654400563e-02
2.617206765641397759e-01 -1.933315044427645346e-01
1.904283426396582157e-01 -1.227937056223831619e-01
1.560778799085605906e-01 -7.459252029744582735e-02
1.240027779919770229e-01 -1.693104100701047499e-01
8.498330801483688912e-02 -1.015185720504403061e-01
7.163897693219999085e-02 1.528726635121991362e-01
1.128348562580854253e-01 -7.094899774073921972e-02
9.657674376761037072e-02 -6.177551509010126979e-02
7.056376378285023065e-02 -7.688007241418375048e-02
1.921771022793036521e-01 -1.152888611971176341e-01
6.080889628856520762e-02 -6.624194447299504296e-02
1.202589780045811019e-02 7.284610490544922434e-02
2.242222142385212613e-01 -5.208107829203357381e-02
6.636635138878413387e-02 -7.766126223371019877e-02
2.149827145684275395e-02 -3.175024670287581591e-02
5.367847155527587927e-02 -3.345875317368542101e-02
1.243927509170960621e-01 -7.687791259140158706e-02
1.462767605050300512e-01 1.939986961847365299e-01
1.497435770859717741e-01 -5.344803522774684706e-02
1.522448842104492106e-01 -1.286987458382631844e-01
1.859679954216133524e-01 -3.802435135022331769e-01
1.891325986041613727e-01 -1.036895791168304798e-01
2.790203303977833449e-01 -1.304626204120042099e-01
1.384023826701380189e-01 5.800000404798689307e-02
1.601632084110554965e-01 1.546607497194903702e-01
1.083874166031670722e-01 9.185941457476050342e-02
8.498330801483688912e-02 1.737851503817705590e-02
5.538086444172492240e-02 -1.467107614975424418e-04
5.463483136595009143e-02 3.934541691590544982e-02
4.129050028331320704e-02 2.067988944801517348e-02
2.936788445696484132e-02 4.322796185821383558e-02
3.295734804531667839e-02 1.597885540133413967e-02
1.961301696267980441e-02 2.007882853384778104e-03
2.537022888309498417e-02 -7.243269252967416208e-03
6.636635138878413387e-02 4.170119191293437944e-02
4.704892300888828538e-02 1.395580085385890734e-01
9.881847541041458016e-02 2.353819040385876984e-02
1.883898871897732308e-02 3.061882274551493491e-02
3.778125941206438021e-02 7.385130350285594447e-02
1.088539451730223401e-01 1.227272373670176553e-01
5.824667344689093279e-02 3.899732281890311292e-02
1.055761987241019412e-01 4.248480328717967047e-02
8.164012622910089834e-02 -1.573637518299337602e-03
1.000653439681404716e-01 3.143471152588727530e-02
1.748879734085432847e-01 2.590914061268386956e-02
1.914446706126474995e-01 -9.519260671631131487e-02
2.539383634582861871e-01 1.043154197352797324e-01
1.866086504435002236e-01 -8.740098014781214064e-02
2.053592199304929422e-01 -9.472779942070590209e-02
1.384023826701380189e-01 -3.198149960424619825e-02
1.083874166031670722e-01 -1.055697597700709783e-01
1.530762846713178416e-01 -4.229516243278328563e-02
1.183923113583043307e-01 -2.385227066044069699e-01
1.183923113583043307e-01 -3.008559346372016163e-01
5.463483136595009143e-02 -3.033189600153045340e-02
3.295734804531667839e-02 -3.822983623400271619e-02
6.636635138878413387e-02 -4.411093883965881701e-02
1.298905312806493684e-01 -7.657590730968244497e-02
9.881847541041458016e-02 -1.186500989471391959e-01
6.606526970299753457e-03 -3.366382131509319808e-02
1.724427937458684057e-01 -6.520999986229210343e-02
8.668558785852925608e-02 -5.994078693481352804e-02
1.055761987241019412e-01 -5.894300527641743725e-02
